playback.nb,freq,resp,treat,plant,temp,mass
88,200,3,high,A3,24.5,8.936
88,250,0,high,A3,24.5,8.936
88,190,2,high,A3,24.5,8.936
88,185,0,high,A3,24.5,8.936
88,210,2,high,A3,24.5,8.936
88,184,3,high,A3,24.5,8.936
88,160,2,high,A3,24.5,8.936
88,187,0,high,A3,24.5,8.936
88,182,1,high,A3,24.5,8.936
88,195,0,high,A3,24.5,8.936
88,188,2,high,A3,24.5,8.936
88,186,1,high,A3,24.5,8.936
88,183,1,high,A3,24.5,8.936
88,170,2,high,A3,24.5,8.936
88,230,0,high,A3,24.5,8.936
89,182,3,high,A3,25,9.778
89,170,3,high,A3,25,9.778
89,185,3,high,A3,25,9.778
89,186,3,high,A3,25,9.778
89,190,3,high,A3,25,9.778
89,230,2,high,A3,25,9.778
89,210,3,high,A3,25,9.778
89,184,3,high,A3,25,9.778
89,183,3,high,A3,25,9.778
89,180,3,high,A3,25,9.778
89,140,3,high,A3,25,9.778
89,175,2,high,A3,25,9.778
89,160,3,high,A3,25,9.778
89,188,3,high,A3,25,9.778
89,250,3,high,A3,25,9.778
89,200,3,high,A3,25,9.778
89,187,2,high,A3,25,9.778
89,195,2,high,A3,25,9.778
90,160,0,med,F1,25,10.028
90,250,0,med,F1,25,10.028
90,210,0,med,F1,25,10.028
90,175,0,med,F1,25,10.028
90,180,0,med,F1,25,10.028
90,230,0,med,F1,25,10.028
90,200,0,med,F1,25,10.028
90,185,0,med,F1,25,10.028
90,190,0,med,F1,25,10.028
90,188,0,med,F1,25,10.028
90,182,0,med,F1,25,10.028
90,186,0,med,F1,25,10.028
90,187,0,med,F1,25,10.028
90,170,0,med,F1,25,10.028
90,195,0,med,F1,25,10.028
90,183,0,med,F1,25,10.028
90,184,0,med,F1,25,10.028
90,140,0,med,F1,25,10.028
91,188,3,low,W1,25.5,7.942
91,160,1,low,W1,25.5,7.942
91,250,3,low,W1,25.5,7.942
91,195,3,low,W1,25.5,7.942
91,182,3,low,W1,25.5,7.942
91,190,3,low,W1,25.5,7.942
91,183,2,low,W1,25.5,7.942
91,185,3,low,W1,25.5,7.942
91,140,3,low,W1,25.5,7.942
91,187,3,low,W1,25.5,7.942
91,230,3,low,W1,25.5,7.942
91,175,2,low,W1,25.5,7.942
91,180,3,low,W1,25.5,7.942
91,210,1,low,W1,25.5,7.942
91,200,3,low,W1,25.5,7.942
91,184,3,low,W1,25.5,7.942
91,170,3,low,W1,25.5,7.942
91,186,3,low,W1,25.5,7.942
92,188,0,low,W1,25.5,n/a
92,250,0,low,W1,25.5,n/a
92,195,0,low,W1,25.5,n/a
92,170,0,low,W1,25.5,n/a
92,180,0,low,W1,25.5,n/a
92,185,0,low,W1,25.5,n/a
92,183,3,low,W1,25.5,n/a
92,175,3,low,W1,25.5,n/a
92,182,3,low,W1,25.5,n/a
92,140,3,low,W1,25.5,n/a
92,190,1,low,W1,25.5,n/a
92,184,3,low,W1,25.5,n/a
92,210,3,low,W1,25.5,n/a
92,200,0,low,W1,25.5,n/a
92,160,3,low,W1,25.5,n/a
92,230,0,low,W1,25.5,n/a
92,187,1,low,W1,25.5,n/a
92,186,0,low,W1,25.5,n/a
93,190,2,low,W1,25.5,8.154
93,180,2,low,W1,25.5,8.154
93,186,3,low,W1,25.5,8.154
93,175,3,low,W1,25.5,8.154
93,188,2,low,W1,25.5,8.154
93,195,3,low,W1,25.5,8.154
93,170,1,low,W1,25.5,8.154
93,182,1,low,W1,25.5,8.154
93,140,0,low,W1,25.5,8.154
93,200,2,low,W1,25.5,8.154
93,160,2,low,W1,25.5,8.154
93,230,3,low,W1,25.5,8.154
93,183,2,low,W1,25.5,8.154
93,210,3,low,W1,25.5,8.154
93,187,3,low,W1,25.5,8.154
93,185,3,low,W1,25.5,8.154
93,250,1,low,W1,25.5,8.154
93,184,3,low,W1,25.5,8.154
94,186,3,low,W1,25,7.822
94,183,1,low,W1,25,7.822
94,250,3,low,W1,25,7.822
94,184,3,low,W1,25,7.822
94,140,3,low,W1,25,7.822
94,230,2,low,W1,25,7.822
94,182,3,low,W1,25,7.822
94,195,2,low,W1,25,7.822
94,170,3,low,W1,25,7.822
94,175,2,low,W1,25,7.822
94,200,2,low,W1,25,7.822
94,187,3,low,W1,25,7.822
94,190,3,low,W1,25,7.822
94,180,3,low,W1,25,7.822
94,160,2,low,W1,25,7.822
94,185,3,low,W1,25,7.822
94,210,3,low,W1,25,7.822
94,188,3,low,W1,25,7.822
95,187,3,low,W1,24.5,7.642
95,182,3,low,W1,24.5,7.642
95,185,1,low,W1,24.5,7.642
95,175,3,low,W1,24.5,7.642
95,230,3,low,W1,24.5,7.642
95,140,3,low,W1,24.5,7.642
95,190,3,low,W1,24.5,7.642
95,210,3,low,W1,24.5,7.642
95,186,1,low,W1,24.5,7.642
95,200,3,low,W1,24.5,7.642
95,180,3,low,W1,24.5,7.642
95,183,3,low,W1,24.5,7.642
95,250,3,low,W1,24.5,7.642
95,170,3,low,W1,24.5,7.642
95,160,3,low,W1,24.5,7.642
95,188,3,low,W1,24.5,7.642
95,195,3,low,W1,24.5,7.642
95,184,3,low,W1,24.5,7.642
96,170,3,low,W1,24,8.384
96,185,0,low,W1,24,8.384
96,175,3,low,W1,24,8.384
96,250,3,low,W1,24,8.384
96,182,3,low,W1,24,8.384
96,140,3,low,W1,24,8.384
96,183,2,low,W1,24,8.384
96,186,3,low,W1,24,8.384
96,188,3,low,W1,24,8.384
96,195,0,low,W1,24,8.384
96,180,3,low,W1,24,8.384
96,200,3,low,W1,24,8.384
96,184,0,low,W1,24,8.384
96,187,0,low,W1,24,8.384
96,210,0,low,W1,24,8.384
96,230,0,low,W1,24,8.384
96,160,3,low,W1,24,8.384
96,190,0,low,W1,24,8.384
97,160,3,low,R1,25,8.096
97,230,3,low,R1,25,8.096
97,200,3,low,R1,25,8.096
97,184,3,low,R1,25,8.096
97,210,1,low,R1,25,8.096
97,250,3,low,R1,25,8.096
97,188,3,low,R1,25,8.096
97,140,3,low,R1,25,8.096
97,175,2,low,R1,25,8.096
97,182,3,low,R1,25,8.096
97,183,3,low,R1,25,8.096
97,185,0,low,R1,25,8.096
97,170,3,low,R1,25,8.096
97,186,2,low,R1,25,8.096
97,187,3,low,R1,25,8.096
97,180,3,low,R1,25,8.096
97,195,0,low,R1,25,8.096
97,190,2,low,R1,25,8.096
98,140,3,low,R1,24.5,9.926
98,183,3,low,R1,24.5,9.926
98,195,1,low,R1,24.5,9.926
98,190,1,low,R1,24.5,9.926
98,210,0,low,R1,24.5,9.926
98,230,0,low,R1,24.5,9.926
98,185,1,low,R1,24.5,9.926
98,250,0,low,R1,24.5,9.926
98,186,0,low,R1,24.5,9.926
98,180,2,low,R1,24.5,9.926
98,182,1,low,R1,24.5,9.926
98,160,2,low,R1,24.5,9.926
98,184,1,low,R1,24.5,9.926
98,170,2,low,R1,24.5,9.926
98,175,0,low,R1,24.5,9.926
98,188,2,low,R1,24.5,9.926
98,187,1,low,R1,24.5,9.926
98,200,3,low,R1,24.5,9.926
99,188,0,low,R1,25,9.478
99,183,1,low,R1,25,9.478
99,182,0,low,R1,25,9.478
99,160,0,low,R1,25,9.478
99,170,0,low,R1,25,9.478
99,190,0,low,R1,25,9.478
99,185,0,low,R1,25,9.478
99,230,0,low,R1,25,9.478
99,184,0,low,R1,25,9.478
99,250,0,low,R1,25,9.478
99,140,3,low,R1,25,9.478
99,187,3,low,R1,25,9.478
99,180,1,low,R1,25,9.478
99,210,0,low,R1,25,9.478
99,200,0,low,R1,25,9.478
99,195,0,low,R1,25,9.478
99,186,0,low,R1,25,9.478
99,175,0,low,R1,25,9.478
100,175,0,low,R1,24.5,9.624
100,184,1,low,R1,24.5,9.624
100,160,0,low,R1,24.5,9.624
100,210,1,low,R1,24.5,9.624
100,195,1,low,R1,24.5,9.624
100,230,1,low,R1,24.5,9.624
100,183,1,low,R1,24.5,9.624
100,250,3,low,R1,24.5,9.624
100,182,2,low,R1,24.5,9.624
100,186,3,low,R1,24.5,9.624
100,187,2,low,R1,24.5,9.624
100,180,3,low,R1,24.5,9.624
100,185,3,low,R1,24.5,9.624
100,188,3,low,R1,24.5,9.624
100,190,3,low,R1,24.5,9.624
100,170,1,low,R1,24.5,9.624
100,140,0,low,R1,24.5,9.624
100,200,3,low,R1,24.5,9.624
101,190,0,low,R1,24.5,8.71
101,187,0,low,R1,24.5,8.71
101,188,2,low,R1,24.5,8.71
101,185,3,low,R1,24.5,8.71
101,200,2,low,R1,24.5,8.71
101,184,0,low,R1,24.5,8.71
101,180,2,low,R1,24.5,8.71
101,160,0,low,R1,24.5,8.71
101,140,3,low,R1,24.5,8.71
101,250,3,low,R1,24.5,8.71
101,175,2,low,R1,24.5,8.71
101,182,3,low,R1,24.5,8.71
101,210,3,low,R1,24.5,8.71
101,230,1,low,R1,24.5,8.71
101,183,2,low,R1,24.5,8.71
101,170,1,low,R1,24.5,8.71
101,195,2,low,R1,24.5,8.71
101,186,3,low,R1,24.5,8.71
102,200,0,low,R1,25.5,10.584
102,183,0,low,R1,25.5,10.584
102,184,0,low,R1,25.5,10.584
102,188,3,low,R1,25.5,10.584
102,190,0,low,R1,25.5,10.584
102,185,0,low,R1,25.5,10.584
102,210,0,low,R1,25.5,10.584
102,140,0,low,R1,25.5,10.584
102,160,0,low,R1,25.5,10.584
102,187,1,low,R1,25.5,10.584
102,250,3,low,R1,25.5,10.584
102,230,1,low,R1,25.5,10.584
102,195,1,low,R1,25.5,10.584
102,186,0,low,R1,25.5,10.584
102,182,0,low,R1,25.5,10.584
102,170,1,low,R1,25.5,10.584
102,175,0,low,R1,25.5,10.584
102,180,0,low,R1,25.5,10.584
103,200,2,high,E1,25,8.704
103,186,3,high,E1,25,8.704
103,188,3,high,E1,25,8.704
103,195,3,high,E1,25,8.704
103,183,3,high,E1,25,8.704
103,185,1,high,E1,25,8.704
103,250,2,high,E1,25,8.704
103,160,0,high,E1,25,8.704
103,182,3,high,E1,25,8.704
103,170,3,high,E1,25,8.704
103,187,3,high,E1,25,8.704
103,184,3,high,E1,25,8.704
103,210,3,high,E1,25,8.704
103,175,3,high,E1,25,8.704
103,180,3,high,E1,25,8.704
103,140,3,high,E1,25,8.704
103,230,1,high,E1,25,8.704
103,190,3,high,E1,25,8.704
104,195,3,high,E1,24.5,8.64
104,200,3,high,E1,24.5,8.64
104,183,3,high,E1,24.5,8.64
104,190,3,high,E1,24.5,8.64
104,210,3,high,E1,24.5,8.64
104,182,3,high,E1,24.5,8.64
104,170,3,high,E1,24.5,8.64
104,185,1,high,E1,24.5,8.64
104,140,3,high,E1,24.5,8.64
104,184,3,high,E1,24.5,8.64
104,250,3,high,E1,24.5,8.64
104,187,3,high,E1,24.5,8.64
104,188,3,high,E1,24.5,8.64
104,230,3,high,E1,24.5,8.64
104,186,3,high,E1,24.5,8.64
104,180,3,high,E1,24.5,8.64
104,175,0,high,E1,24.5,8.64
104,160,3,high,E1,24.5,8.64
105,187,2,high,E1,25,8.886
105,186,3,high,E1,25,8.886
105,160,0,high,E1,25,8.886
105,175,3,high,E1,25,8.886
105,184,2,high,E1,25,8.886
105,185,1,high,E1,25,8.886
105,200,3,high,E1,25,8.886
105,230,3,high,E1,25,8.886
105,183,3,high,E1,25,8.886
105,188,3,high,E1,25,8.886
105,180,3,high,E1,25,8.886
105,250,3,high,E1,25,8.886
105,210,3,high,E1,25,8.886
105,182,3,high,E1,25,8.886
105,195,3,high,E1,25,8.886
105,140,3,high,E1,25,8.886
105,190,0,high,E1,25,8.886
105,170,3,high,E1,25,8.886
106,170,3,high,E1,25,9.06
106,186,3,high,E1,25,9.06
106,160,0,high,E1,25,9.06
106,187,3,high,E1,25,9.06
106,190,3,high,E1,25,9.06
106,195,1,high,E1,25,9.06
106,183,3,high,E1,25,9.06
106,230,0,high,E1,25,9.06
106,180,3,high,E1,25,9.06
106,188,3,high,E1,25,9.06
106,184,2,high,E1,25,9.06
106,182,1,high,E1,25,9.06
106,185,3,high,E1,25,9.06
106,250,3,high,E1,25,9.06
106,140,3,high,E1,25,9.06
106,210,3,high,E1,25,9.06
106,200,0,high,E1,25,9.06
106,175,3,high,E1,25,9.06
107,230,2,high,E1,24.5,8.318
107,186,3,high,E1,24.5,8.318
107,175,1,high,E1,24.5,8.318
107,250,3,high,E1,24.5,8.318
107,180,3,high,E1,24.5,8.318
107,195,3,high,E1,24.5,8.318
107,183,1,high,E1,24.5,8.318
107,140,3,high,E1,24.5,8.318
107,210,2,high,E1,24.5,8.318
107,200,3,high,E1,24.5,8.318
107,182,3,high,E1,24.5,8.318
107,190,3,high,E1,24.5,8.318
107,188,3,high,E1,24.5,8.318
107,187,3,high,E1,24.5,8.318
107,184,3,high,E1,24.5,8.318
107,170,2,high,E1,24.5,8.318
107,160,0,high,E1,24.5,8.318
107,185,3,high,E1,24.5,8.318
108,200,3,high,E1,24,8.34
108,195,3,high,E1,24,8.34
108,180,0,high,E1,24,8.34
108,140,3,high,E1,24,8.34
108,230,3,high,E1,24,8.34
108,182,3,high,E1,24,8.34
108,186,3,high,E1,24,8.34
108,183,2,high,E1,24,8.34
108,160,3,high,E1,24,8.34
108,250,3,high,E1,24,8.34
108,210,3,high,E1,24,8.34
108,187,2,high,E1,24,8.34
108,175,2,high,E1,24,8.34
108,170,3,high,E1,24,8.34
108,184,2,high,E1,24,8.34
108,190,2,high,E1,24,8.34
108,185,0,high,E1,24,8.34
108,188,3,high,E1,24,8.34
109,250,3,high,E1,23.5,7.69
109,140,3,high,E1,23.5,7.69
109,175,3,high,E1,23.5,7.69
109,187,3,high,E1,23.5,7.69
109,184,3,high,E1,23.5,7.69
109,170,3,high,E1,23.5,7.69
109,210,3,high,E1,23.5,7.69
109,180,3,high,E1,23.5,7.69
109,188,3,high,E1,23.5,7.69
109,190,3,high,E1,23.5,7.69
109,183,3,high,E1,23.5,7.69
109,160,3,high,E1,23.5,7.69
109,186,2,high,E1,23.5,7.69
109,182,3,high,E1,23.5,7.69
109,230,3,high,E1,23.5,7.69
109,200,1,high,E1,23.5,7.69
109,195,1,high,E1,23.5,7.69
109,185,3,high,E1,23.5,7.69
110,200,2,high,E1,24,8.598
110,184,3,high,E1,24,8.598
110,160,3,high,E1,24,8.598
110,185,3,high,E1,24,8.598
110,188,3,high,E1,24,8.598
110,250,3,high,E1,24,8.598
110,210,3,high,E1,24,8.598
110,182,2,high,E1,24,8.598
110,175,2,high,E1,24,8.598
110,183,3,high,E1,24,8.598
110,186,3,high,E1,24,8.598
110,170,3,high,E1,24,8.598
110,230,3,high,E1,24,8.598
110,140,3,high,E1,24,8.598
110,180,3,high,E1,24,8.598
110,187,3,high,E1,24,8.598
110,195,1,high,E1,24,8.598
110,190,3,high,E1,24,8.598
111,188,1,high,E1,23.5,8.538
111,250,2,high,E1,23.5,8.538
111,185,0,high,E1,23.5,8.538
111,170,2,high,E1,23.5,8.538
111,200,3,high,E1,23.5,8.538
111,184,2,high,E1,23.5,8.538
111,160,3,high,E1,23.5,8.538
111,140,3,high,E1,23.5,8.538
111,182,3,high,E1,23.5,8.538
111,175,3,high,E1,23.5,8.538
111,230,3,high,E1,23.5,8.538
111,190,3,high,E1,23.5,8.538
111,187,3,high,E1,23.5,8.538
111,183,3,high,E1,23.5,8.538
111,180,3,high,E1,23.5,8.538
111,195,2,high,E1,23.5,8.538
111,186,2,high,E1,23.5,8.538
111,210,3,high,E1,23.5,8.538
112,195,3,high,E1,23.5,8.57
112,200,3,high,E1,23.5,8.57
112,250,3,high,E1,23.5,8.57
112,184,3,high,E1,23.5,8.57
112,175,3,high,E1,23.5,8.57
112,210,3,high,E1,23.5,8.57
112,180,3,high,E1,23.5,8.57
112,190,3,high,E1,23.5,8.57
112,160,3,high,E1,23.5,8.57
112,188,3,high,E1,23.5,8.57
112,186,3,high,E1,23.5,8.57
112,170,3,high,E1,23.5,8.57
112,187,2,high,E1,23.5,8.57
112,182,3,high,E1,23.5,8.57
112,183,3,high,E1,23.5,8.57
112,185,2,high,E1,23.5,8.57
112,230,1,high,E1,23.5,8.57
112,140,3,high,E1,23.5,8.57
113,140,2,high,E1,23.5,9.158
113,183,3,high,E1,23.5,9.158
113,190,3,high,E1,23.5,9.158
113,230,2,high,E1,23.5,9.158
113,184,3,high,E1,23.5,9.158
113,210,3,high,E1,23.5,9.158
113,170,3,high,E1,23.5,9.158
113,188,3,high,E1,23.5,9.158
113,186,3,high,E1,23.5,9.158
113,182,3,high,E1,23.5,9.158
113,175,3,high,E1,23.5,9.158
113,250,3,high,E1,23.5,9.158
113,180,3,high,E1,23.5,9.158
113,160,3,high,E1,23.5,9.158
113,185,3,high,E1,23.5,9.158
113,195,3,high,E1,23.5,9.158
113,200,1,high,E1,23.5,9.158
113,187,3,high,E1,23.5,9.158
114,187,3,high,E1,23.5,8.81
114,250,3,high,E1,23.5,8.81
114,185,3,high,E1,23.5,8.81
114,230,3,high,E1,23.5,8.81
114,186,3,high,E1,23.5,8.81
114,180,3,high,E1,23.5,8.81
114,190,3,high,E1,23.5,8.81
114,184,2,high,E1,23.5,8.81
114,160,3,high,E1,23.5,8.81
114,188,3,high,E1,23.5,8.81
114,170,3,high,E1,23.5,8.81
114,183,3,high,E1,23.5,8.81
114,140,3,high,E1,23.5,8.81
114,182,3,high,E1,23.5,8.81
114,200,3,high,E1,23.5,8.81
114,175,3,high,E1,23.5,8.81
114,210,0,high,E1,23.5,8.81
114,195,3,high,E1,23.5,8.81
115,182,1,low,Q2,24.5,9.134
115,140,0,low,Q2,24.5,9.134
115,195,0,low,Q2,24.5,9.134
115,230,2,low,Q2,24.5,9.134
115,180,2,low,Q2,24.5,9.134
115,160,2,low,Q2,24.5,9.134
115,190,0,low,Q2,24.5,9.134
115,200,0,low,Q2,24.5,9.134
115,210,3,low,Q2,24.5,9.134
115,184,0,low,Q2,24.5,9.134
115,170,3,low,Q2,24.5,9.134
115,250,0,low,Q2,24.5,9.134
115,183,2,low,Q2,24.5,9.134
115,188,3,low,Q2,24.5,9.134
115,187,2,low,Q2,24.5,9.134
115,185,0,low,Q2,24.5,9.134
115,186,0,low,Q2,24.5,9.134
115,175,3,low,Q2,24.5,9.134
116,182,1,low,Q2,24.5,9.134
116,188,1,low,Q2,24.5,9.134
116,186,0,low,Q2,24.5,9.134
116,175,2,low,Q2,24.5,9.134
116,183,0,low,Q2,24.5,9.134
116,180,2,low,Q2,24.5,9.134
116,140,3,low,Q2,24.5,9.134
116,250,0,low,Q2,24.5,9.134
116,185,0,low,Q2,24.5,9.134
116,195,3,low,Q2,24.5,9.134
116,190,3,low,Q2,24.5,9.134
116,187,3,low,Q2,24.5,9.134
116,230,3,low,Q2,24.5,9.134
116,170,3,low,Q2,24.5,9.134
116,210,3,low,Q2,24.5,9.134
116,160,3,low,Q2,24.5,9.134
116,184,0,low,Q2,24.5,9.134
116,200,3,low,Q2,24.5,9.134
117,170,0,low,Q2,24,n/a
117,230,1,low,Q2,24,n/a
117,200,0,low,Q2,24,n/a
117,175,3,low,Q2,24,n/a
117,182,3,low,Q2,24,n/a
117,187,3,low,Q2,24,n/a
117,185,3,low,Q2,24,n/a
117,250,0,low,Q2,24,n/a
117,180,2,low,Q2,24,n/a
117,140,3,low,Q2,24,n/a
117,160,2,low,Q2,24,n/a
117,183,0,low,Q2,24,n/a
117,186,2,low,Q2,24,n/a
117,188,1,low,Q2,24,n/a
117,195,0,low,Q2,24,n/a
117,210,0,low,Q2,24,n/a
117,184,0,low,Q2,24,n/a
117,190,2,low,Q2,24,n/a
118,185,2,low,Q2,23.5,9.768
118,195,3,low,Q2,23.5,9.768
118,175,1,low,Q2,23.5,9.768
118,200,3,low,Q2,23.5,9.768
118,160,3,low,Q2,23.5,9.768
118,170,3,low,Q2,23.5,9.768
118,188,3,low,Q2,23.5,9.768
118,184,1,low,Q2,23.5,9.768
118,182,3,low,Q2,23.5,9.768
118,187,3,low,Q2,23.5,9.768
118,210,3,low,Q2,23.5,9.768
118,180,3,low,Q2,23.5,9.768
118,190,3,low,Q2,23.5,9.768
118,140,3,low,Q2,23.5,9.768
118,230,3,low,Q2,23.5,9.768
118,186,2,low,Q2,23.5,9.768
118,183,0,low,Q2,23.5,9.768
